date,temp,dew_pt,hum,wind_spd,wind_gust,dir,vis,pressure,wind_chill,heat_index,precip,precip_rate,precip_total,cond
26/01/2017 17:53,45,26.1,48,12.7,24.2,West,10,29.49,38.9,NA,NA,NA,NA,Mostly Cloudy
26/01/2017 18:53,45,26.1,48,12.7,20.7,WNW,10,29.52,38.9,NA,NA,NA,NA,Overcast
26/01/2017 19:53,44.1,27,51,11.5,21.9,West,10,29.53,38.1,NA,NA,NA,NA,Partly Cloudy
26/01/2017 20:53,44.1,27,51,18.4,27.6,WNW,10,29.55,36.2,NA,NA,NA,NA,Mostly Cloudy
26/01/2017 21:53,43,27,53,17.3,25.3,West,10,29.59,35.1,NA,NA,NA,NA,Partly Cloudy
26/01/2017 22:53,42.1,27,55,12.7,24.2,WNW,10,29.61,35.2,NA,NA,NA,NA,Mostly Cloudy
26/01/2017 23:53,42.1,28,58,9.2,17.3,West,10,29.63,36.6,NA,NA,NA,NA,Partly Cloudy
27/01/2017 00:53,42.1,28,58,15,23,West,10,29.63,34.5,NA,NA,NA,NA,Mostly Cloudy
27/01/2017 01:53,42.1,28,58,10.4,20.7,West,10,29.65,36.1,NA,NA,NA,NA,Mostly Cloudy
27/01/2017 02:53,41,28,60,10.4,NA,West,10,29.65,34.7,NA,NA,NA,NA,Overcast
27/01/2017 03:53,39.9,27,60,11.5,21.9,West,10,29.67,32.9,NA,NA,NA,NA,Scattered Clouds
27/01/2017 04:53,39.9,25,55,9.2,NA,West,10,29.67,33.9,NA,NA,NA,NA,Mostly Cloudy
27/01/2017 05:53,41,23,49,15,21.9,West,10,29.68,33.1,NA,NA,NA,NA,Overcast
27/01/2017 06:53,39.9,23,51,15,23,West,10,29.69,31.8,NA,NA,NA,NA,Overcast
27/01/2017 07:53,39.9,23,51,17.3,23,West,10,29.69,31.1,NA,NA,NA,NA,Overcast
27/01/2017 08:53,39.9,21.9,49,15,23,WNW,10,29.71,31.8,NA,NA,NA,NA,Overcast
27/01/2017 09:53,39.9,23,51,16.1,24.2,West,10,29.71,31.4,NA,NA,NA,NA,Overcast
27/01/2017 10:53,42.1,24.1,49,12.7,24.2,WNW,10,29.69,35.2,NA,NA,NA,NA,Scattered Clouds
27/01/2017 11:53,42.1,23,47,12.7,21.9,West,10,29.67,35.2,NA,NA,NA,NA,Overcast
27/01/2017 12:53,41,21.9,47,11.5,25.3,West,10,29.64,34.3,NA,NA,NA,NA,Overcast
27/01/2017 13:53,41,23,49,12.7,NA,West,10,29.62,33.9,NA,NA,NA,NA,Overcast
27/01/2017 14:53,39.9,23,51,10.4,19.6,WNW,10,29.62,33.4,NA,NA,NA,NA,Overcast
27/01/2017 15:53,39,24.1,55,13.8,20.7,West,10,29.63,31,NA,0,NA,NA,Overcast
27/01/2017 16:53,39,24.1,55,13.8,25.3,West,10,29.64,31,NA,NA,NA,NA,Overcast
27/01/2017 17:53,37.9,24.1,57,13.8,20.7,West,10,29.65,29.6,NA,NA,NA,NA,Overcast
27/01/2017 18:53,37.9,23,55,9.2,NA,West,10,29.65,31.5,NA,NA,NA,NA,Mostly Cloudy
27/01/2017 19:53,37,23,57,15,NA,West,10,29.66,28.1,NA,NA,NA,NA,Scattered Clouds
27/01/2017 20:53,35.1,21.9,59,8.1,NA,West,10,29.67,28.6,NA,NA,NA,NA,Clear
27/01/2017 21:53,34,21,59,9.2,NA,West,10,29.68,26.6,NA,NA,NA,NA,Clear
27/01/2017 22:53,34,21,59,6.9,17.3,West,10,29.68,28,NA,NA,NA,NA,Clear
27/01/2017 23:53,33.1,19,56,6.9,NA,West,10,29.68,26.9,NA,NA,NA,NA,Clear
28/01/2017 00:53,33.1,19,56,5.8,NA,West,10,29.68,27.7,NA,NA,NA,NA,Clear
28/01/2017 01:53,33.1,19,56,8.1,NA,West,10,29.68,26.1,NA,NA,NA,NA,Clear
28/01/2017 02:53,33.1,19.9,59,8.1,NA,WSW,10,29.68,26.1,NA,NA,NA,NA,Mostly Cloudy
28/01/2017 03:53,30.9,19.9,64,6.9,NA,WSW,10,29.67,24.3,NA,NA,NA,NA,Clear
28/01/2017 04:53,32,21,64,6.9,NA,West,10,29.68,25.6,NA,NA,NA,NA,Clear
28/01/2017 05:53,32,21,64,6.9,NA,West,10,29.69,25.6,NA,NA,NA,NA,Partly Cloudy
28/01/2017 06:53,33.1,21.9,64,8.1,NA,WSW,10,29.7,26.1,NA,NA,NA,NA,Mostly Cloudy
28/01/2017 07:53,33.1,23,66,5.8,NA,WSW,10,29.71,27.7,NA,NA,NA,NA,Mostly Cloudy
28/01/2017 08:53,35.1,23,61,10.4,NA,WSW,10,29.73,27.4,NA,NA,NA,NA,Overcast
28/01/2017 09:53,35.1,25,67,10.4,NA,WSW,10,29.73,27.4,NA,NA,NA,NA,Overcast
28/01/2017 10:20,36,26.1,67,11.5,NA,WSW,10,29.74,28,NA,NA,NA,NA,Overcast
28/01/2017 10:53,36,25,64,16.1,24.2,West,10,29.73,26.3,NA,NA,NA,NA,Overcast
28/01/2017 11:27,36,25,64,12.7,19.6,West,10,29.74,27.5,NA,NA,NA,NA,Overcast
28/01/2017 11:53,36,26.1,67,12.7,NA,West,10,29.72,27.5,NA,NA,NA,NA,Overcast
28/01/2017 12:02,36,26.1,67,15,23,West,10,29.72,26.7,NA,NA,NA,NA,Overcast
28/01/2017 12:11,36,26.1,67,10.4,23,West,10,29.71,28.5,NA,NA,NA,NA,Overcast
28/01/2017 12:53,37,25,62,11.5,16.1,WNW,10,29.68,29.3,NA,NA,NA,NA,Overcast
28/01/2017 13:53,36,24.1,62,9.2,NA,West,10,29.68,29,NA,NA,NA,NA,Overcast
28/01/2017 14:53,37,23,57,11.5,NA,West,10,29.69,29.3,NA,NA,NA,NA,Overcast
28/01/2017 15:53,37.9,19.9,48,8.1,NA,West,10,29.69,32.1,NA,NA,NA,NA,Overcast
28/01/2017 16:53,37,21.9,54,10.4,NA,West,10,29.7,29.8,NA,NA,NA,NA,Overcast
28/01/2017 17:53,37,23,57,4.6,NA,West,10,29.72,33.3,NA,NA,NA,NA,Overcast
28/01/2017 18:53,35.1,23,61,3.5,NA,WSW,10,29.73,32.2,NA,NA,NA,NA,Scattered Clouds
28/01/2017 19:53,33.1,24.1,70,0,NA,North,10,29.74,NA,NA,NA,NA,NA,Overcast
28/01/2017 20:53,32,23,69,0,NA,North,10,29.74,NA,NA,NA,NA,NA,Overcast
28/01/2017 21:53,30.9,23,72,0,NA,North,10,29.73,NA,NA,NA,NA,NA,Clear
28/01/2017 22:53,28,24.1,85,0,NA,North,10,29.73,NA,NA,NA,NA,NA,Overcast
28/01/2017 23:53,30,24.1,79,3.5,NA,South,10,29.72,26.5,NA,NA,NA,NA,Overcast
29/01/2017 00:53,28.9,24.1,82,4.6,NA,SSW,10,29.7,23.9,NA,NA,NA,NA,Scattered Clouds
29/01/2017 01:53,30.9,24.1,76,3.5,NA,SW,10,29.7,27.5,NA,NA,NA,NA,Clear
29/01/2017 02:53,28,23,81,0,NA,North,10,29.69,NA,NA,NA,NA,NA,Mostly Cloudy
29/01/2017 03:53,30.9,23,72,0,NA,North,10,29.69,NA,NA,NA,NA,NA,Overcast
29/01/2017 04:53,30,24.1,79,0,NA,North,10,29.7,NA,NA,NA,NA,NA,Mostly Cloudy
29/01/2017 05:53,30.9,24.1,76,3.5,NA,SSW,10,29.7,27.5,NA,NA,NA,NA,Overcast
29/01/2017 06:53,30,24.1,79,3.5,NA,SW,10,29.7,26.5,NA,NA,NA,NA,Overcast
29/01/2017 07:53,32,24.1,73,5.8,NA,SW,10,29.72,26.4,NA,NA,NA,NA,Mostly Cloudy
29/01/2017 08:53,36,24.1,62,4.6,NA,WNW,10,29.73,32.1,NA,NA,NA,NA,Clear
29/01/2017 09:53,37.9,15.1,39,10.4,19.6,NW,10,29.74,30.9,NA,NA,NA,NA,Clear
29/01/2017 10:53,39,15.1,38,12.7,NA,WNW,10,29.75,31.4,NA,NA,NA,NA,Scattered Clouds
29/01/2017 11:53,41,17.1,38,11.5,18.4,WNW,10,29.73,34.3,NA,NA,NA,NA,Clear
29/01/2017 12:53,41,17.1,38,10.4,NA,NW,10,29.68,34.7,NA,NA,NA,NA,Clear
29/01/2017 13:53,43,17.1,35,9.2,NA,WNW,10,29.67,37.7,NA,NA,NA,NA,Mostly Cloudy
29/01/2017 14:53,41,19,41,9.2,19.6,NW,10,29.69,35.2,NA,NA,NA,NA,Overcast
29/01/2017 15:53,41,18,40,9.2,NA,West,10,29.7,35.2,NA,NA,NA,NA,Scattered Clouds
29/01/2017 16:53,39,19.9,46,4.6,NA,West,10,29.71,35.7,NA,NA,NA,NA,Mostly Cloudy
29/01/2017 17:53,37,19,48,4.6,NA,West,10,29.72,33.3,NA,NA,NA,NA,Partly Cloudy
29/01/2017 18:53,37,19.9,50,5.8,NA,West,10,29.73,32.4,NA,NA,NA,NA,Overcast
29/01/2017 19:53,36,19.9,52,0,NA,North,10,29.73,NA,NA,NA,NA,NA,Scattered Clouds
29/01/2017 20:53,34,21,59,0,NA,North,10,29.73,NA,NA,NA,NA,NA,Clear
29/01/2017 21:53,32,21,64,3.5,NA,WSW,10,29.73,28.7,NA,NA,NA,NA,Scattered Clouds
29/01/2017 22:53,34,21,59,3.5,NA,West,10,29.73,31,NA,NA,NA,NA,Overcast
29/01/2017 23:53,33.1,21.9,64,4.6,NA,West,10,29.73,28.7,NA,NA,NA,NA,Overcast
30/01/2017 00:53,33.1,21,61,3.5,NA,West,10,29.72,30,NA,NA,NA,NA,Overcast
30/01/2017 01:53,32,21,64,0,NA,North,10,29.71,NA,NA,NA,NA,NA,Mostly Cloudy
30/01/2017 02:53,32,21,64,4.6,NA,NW,10,29.7,27.5,NA,NA,NA,NA,Overcast
30/01/2017 03:53,30.9,21,67,9.2,NA,North,10,29.72,22.8,NA,NA,NA,NA,Overcast
30/01/2017 04:53,30,21,69,6.9,NA,North,10,29.73,23.2,NA,NA,NA,NA,Overcast
30/01/2017 05:53,28.9,21,72,5.8,NA,North,10,29.73,22.8,NA,NA,NA,NA,Overcast
30/01/2017 06:53,28,19.9,72,4.6,NA,North,10,29.74,22.8,NA,NA,NA,NA,Overcast
30/01/2017 07:53,28.9,19,67,4.6,NA,North,10,29.75,23.9,NA,NA,NA,NA,Overcast
30/01/2017 08:53,30.9,18,59,6.9,NA,North,10,29.77,24.3,NA,NA,NA,NA,Overcast
30/01/2017 09:53,32,15.1,50,6.9,NA,North,10,29.81,25.6,NA,NA,NA,NA,Overcast
30/01/2017 10:53,34,15.1,46,6.9,NA,North,10,29.81,28,NA,NA,NA,NA,Overcast
30/01/2017 11:53,37,12.9,37,6.9,NA,NNW,10,29.79,31.6,NA,NA,NA,NA,Partly Cloudy
30/01/2017 12:53,37.9,14,38,6.9,19.6,NW,10,29.78,32.7,NA,NA,NA,NA,Partly Cloudy
30/01/2017 13:53,37.9,15.1,39,8.1,NA,NW,10,29.77,32.1,NA,NA,NA,NA,Overcast
30/01/2017 14:53,35.1,19,52,6.9,NA,Variable,9,29.78,29.3,NA,0,NA,NA,Overcast
30/01/2017 15:53,34,18,52,8.1,NA,NW,10,29.81,27.2,NA,NA,NA,NA,Scattered Clouds
30/01/2017 16:53,34,21,59,10.4,20.7,WNW,8,29.83,26,NA,NA,NA,NA,Overcast
30/01/2017 17:53,30.9,21,67,5.8,NA,West,10,29.86,25.2,NA,NA,NA,NA,Clear
30/01/2017 18:53,30,21.9,72,4.6,NA,West,10,29.9,25.2,NA,NA,NA,NA,Partly Cloudy
30/01/2017 19:53,30,21.9,72,5.8,NA,West,10,29.92,24.1,NA,NA,NA,NA,Mostly Cloudy
30/01/2017 20:53,30,23,75,6.9,NA,West,4,29.95,23.2,NA,0,NA,NA,Light Snow
30/01/2017 21:53,28.9,21,72,5.8,NA,West,10,29.96,22.8,NA,0,NA,NA,Overcast
30/01/2017 22:53,28,21,75,5.8,NA,West,10,29.97,21.7,NA,NA,NA,NA,Clear
30/01/2017 23:53,28,19.9,72,6.9,NA,WNW,10,29.96,20.8,NA,NA,NA,NA,Partly Cloudy
31/01/2017 00:53,27,19.9,75,3.5,NA,West,10,29.96,23,NA,NA,NA,NA,Clear
31/01/2017 01:53,26.1,18,71,6.9,NA,West,10,29.99,18.4,NA,NA,NA,NA,Clear
31/01/2017 02:53,26.1,15.1,63,5.8,NA,West,10,30.01,19.4,NA,NA,NA,NA,Clear
31/01/2017 03:53,25,12.9,60,4.6,NA,West,10,30,19.3,NA,NA,NA,NA,Scattered Clouds
31/01/2017 04:53,25,12.9,60,3.5,NA,SW,10,29.97,20.7,NA,NA,NA,NA,Overcast
31/01/2017 05:53,25,12.9,60,0,NA,North,10,29.96,NA,NA,NA,NA,NA,Mostly Cloudy
31/01/2017 06:53,25,14,63,0,NA,North,10,29.94,NA,NA,NA,NA,NA,Partly Cloudy
31/01/2017 07:53,26.1,17.1,69,5.8,NA,ESE,10,29.91,19.4,NA,NA,NA,NA,Overcast
31/01/2017 08:53,27,16,63,8.1,NA,SE,10,29.89,18.7,NA,NA,NA,NA,Overcast
31/01/2017 09:53,28,16,61,6.9,NA,East,10,29.89,20.8,NA,0,NA,NA,Overcast
31/01/2017 10:53,30,15.1,54,9.2,NA,SE,10,29.85,21.7,NA,0,NA,NA,Overcast
31/01/2017 11:53,32,17.1,54,10.4,NA,ESE,10,29.79,23.6,NA,NA,NA,NA,Overcast
31/01/2017 12:53,33.1,19.9,59,8.1,NA,East,10,29.74,26.1,NA,NA,NA,NA,Overcast
31/01/2017 13:53,33.1,21,61,6.9,NA,NE,10,29.71,26.9,NA,NA,NA,NA,Overcast
31/01/2017 14:53,30.9,23,72,8.1,NA,NE,10,29.72,23.5,NA,NA,NA,NA,Overcast
31/01/2017 15:53,33.1,25,72,3.5,NA,NNE,10,29.74,30,NA,NA,NA,NA,Overcast
31/01/2017 16:53,35.1,26.1,70,0,NA,North,10,29.77,NA,NA,NA,NA,NA,Overcast
31/01/2017 17:53,32,26.1,79,0,NA,North,10,29.79,NA,NA,NA,NA,NA,Overcast
31/01/2017 18:53,30.9,25,79,3.5,NA,North,10,29.8,27.5,NA,NA,NA,NA,Scattered Clouds
31/01/2017 19:53,28.9,26.1,89,3.5,NA,North,9,29.81,25.2,NA,NA,NA,NA,Overcast
31/01/2017 20:53,30,26.1,85,0,NA,North,8,29.82,NA,NA,NA,NA,NA,Overcast
31/01/2017 21:53,30,27,88,0,NA,North,8,29.83,NA,NA,NA,NA,NA,Overcast
31/01/2017 22:53,28,26.1,92,4.6,NA,South,6,29.82,22.8,NA,NA,NA,NA,Partly Cloudy
31/01/2017 23:53,30,27,88,0,NA,North,7,29.83,NA,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 00:53,28,26.1,92,0,NA,North,6,29.84,NA,NA,NA,NA,NA,Partly Cloudy
01/02/2017 01:53,30,26.1,85,0,NA,North,8,29.85,NA,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 02:53,32,26.1,79,0,NA,North,10,29.86,NA,NA,NA,NA,NA,Overcast
01/02/2017 03:53,36,27,70,5.8,NA,SW,10,29.88,31.1,NA,NA,NA,NA,Clear
01/02/2017 04:53,37,27,67,5.8,NA,SW,10,29.9,32.4,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 05:53,37.9,27,65,6.9,NA,SW,10,29.9,32.7,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 06:53,39,27,62,8.1,NA,SW,10,29.92,33.4,NA,NA,NA,NA,Scattered Clouds
01/02/2017 07:53,39,26.1,60,3.5,NA,WNW,10,29.94,36.8,NA,NA,NA,NA,Clear
01/02/2017 08:53,39.9,26.1,58,5.8,NA,West,10,29.95,35.8,NA,NA,NA,NA,Clear
01/02/2017 09:53,42.1,27,55,5.8,NA,West,10,29.95,38.4,NA,NA,NA,NA,Partly Cloudy
01/02/2017 10:53,46,27,47,8.1,NA,West,10,29.94,41.9,NA,NA,NA,NA,Clear
01/02/2017 11:53,46.9,25,42,13.8,19.6,West,10,29.93,NA,NA,NA,NA,NA,Clear
01/02/2017 12:53,46.9,26.1,44,15,28.8,West,10,29.91,NA,NA,NA,NA,NA,Clear
01/02/2017 13:53,46.9,27,46,15,23,West,10,29.9,NA,NA,NA,NA,NA,Overcast
01/02/2017 14:53,46,28.9,51,8.1,17.3,WNW,10,29.91,41.9,NA,NA,NA,NA,Overcast
01/02/2017 15:53,46,28.9,51,6.9,NA,WNW,10,29.93,42.5,NA,NA,NA,NA,Overcast
01/02/2017 16:53,46,28.9,51,9.2,NA,West,10,29.94,41.4,NA,NA,NA,NA,Overcast
01/02/2017 17:53,44.1,28,53,8.1,NA,WNW,10,29.97,39.5,NA,NA,NA,NA,Clear
01/02/2017 18:53,44.1,28,53,5.8,NA,West,10,29.99,40.8,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 19:53,42.1,26.1,53,4.6,NA,NW,10,30.01,39.2,NA,NA,NA,NA,Clear
01/02/2017 20:53,41,28,60,5.8,NA,NW,10,30.03,37.1,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 21:53,41,27,57,6.9,NA,WNW,10,30.04,36.4,NA,NA,NA,NA,Mostly Cloudy
01/02/2017 22:53,39,26.1,60,4.6,NA,NW,10,30.04,35.7,NA,NA,NA,NA,Scattered Clouds
01/02/2017 23:53,37,25,62,3.5,NA,WNW,10,30.04,34.5,NA,NA,NA,NA,Scattered Clouds
02/02/2017 00:53,36,25,64,0,NA,North,10,30.04,NA,NA,NA,NA,NA,Clear
02/02/2017 01:53,33.1,25,72,0,NA,North,10,30.04,NA,NA,NA,NA,NA,Clear
02/02/2017 02:53,35.1,25,67,4.6,NA,SW,10,30.06,31,NA,NA,NA,NA,Partly Cloudy
02/02/2017 03:53,35.1,24.1,64,3.5,NA,WSW,10,30.05,32.2,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 04:53,33.1,25,72,0,NA,North,10,30.05,NA,NA,NA,NA,NA,Overcast
02/02/2017 05:53,35.1,25,67,0,NA,North,10,30.05,NA,NA,NA,NA,NA,Overcast
02/02/2017 06:53,35.1,24.1,64,4.6,NA,West,10,30.06,31,NA,NA,NA,NA,Overcast
02/02/2017 07:53,36,24.1,62,0,NA,North,10,30.07,NA,NA,NA,NA,NA,Overcast
02/02/2017 08:53,39,26.1,60,8.1,NA,West,10,30.08,33.4,NA,NA,NA,NA,Overcast
02/02/2017 09:53,41,25,53,16.1,21.9,NW,10,30.08,32.8,NA,NA,NA,NA,Scattered Clouds
02/02/2017 10:53,43,18,37,16.1,23,West,10,30.07,35.4,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 11:53,43,19.9,40,10.4,17.3,West,10,30.06,37.2,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 12:53,43,19.9,40,11.5,23,West,10,30.04,36.8,NA,NA,NA,NA,Overcast
02/02/2017 13:53,45,21,39,15,20.7,West,10,30.03,38.2,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 14:53,43,21,42,9.2,NA,WNW,10,30.04,37.7,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 15:53,42.1,21,43,11.5,NA,West,10,30.06,35.7,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 16:53,39.9,23,51,11.5,NA,NW,10,30.09,32.9,NA,NA,NA,NA,Mostly Cloudy
02/02/2017 17:53,36,25,64,8.1,NA,WNW,10,30.12,29.6,NA,NA,NA,NA,Clear
02/02/2017 18:53,34,24.1,67,0,NA,North,10,30.14,NA,NA,NA,NA,NA,Clear
02/02/2017 19:53,33.1,23,66,0,NA,North,10,30.16,NA,NA,NA,NA,NA,Clear
02/02/2017 20:53,34,17.1,50,8.1,NA,WNW,10,30.17,27.2,NA,NA,NA,NA,Clear
02/02/2017 21:53,33.1,12,42,9.2,NA,NW,10,30.19,25.5,NA,NA,NA,NA,Clear
02/02/2017 22:53,32,10,40,6.9,NA,WNW,10,30.2,25.6,NA,NA,NA,NA,Clear
02/02/2017 23:53,30.9,9,40,6.9,NA,WNW,10,30.2,24.3,NA,NA,NA,NA,Clear
03/02/2017 00:53,30,7,38,10.4,18.4,NW,10,30.2,21.1,NA,NA,NA,NA,Clear
03/02/2017 01:53,30,6.1,36,6.9,17.3,Variable,10,30.2,23.2,NA,NA,NA,NA,Clear
03/02/2017 02:53,28,7,41,5.8,NA,NNW,10,30.2,21.7,NA,NA,NA,NA,Clear
03/02/2017 03:53,27,8.1,45,3.5,NA,NNW,10,30.2,23,NA,NA,NA,NA,Clear
03/02/2017 04:53,26.1,8.1,47,4.6,NA,WNW,10,30.22,20.5,NA,NA,NA,NA,Clear
03/02/2017 05:53,26.1,9,49,5.8,NA,WNW,10,30.22,19.4,NA,NA,NA,NA,Clear
03/02/2017 06:53,25,10,53,0,NA,North,10,30.23,NA,NA,NA,NA,NA,Clear
03/02/2017 07:53,26.1,10,51,4.6,NA,West,10,30.25,20.5,NA,NA,NA,NA,Partly Cloudy
03/02/2017 08:53,27,10,49,6.9,NA,WNW,10,30.26,19.5,NA,NA,NA,NA,Overcast
03/02/2017 09:53,27,10,49,9.2,NA,NW,10,30.25,18,NA,NA,NA,NA,Mostly Cloudy
03/02/2017 10:53,28,10.9,49,8.1,NA,WNW,10,30.23,20,NA,NA,NA,NA,Mostly Cloudy
03/02/2017 11:53,30,10.9,45,9.2,16.1,NW,10,30.19,21.7,NA,NA,NA,NA,Scattered Clouds
03/02/2017 12:53,30.9,10.9,43,9.2,NA,NW,10,30.14,22.8,NA,NA,NA,NA,Clear
03/02/2017 13:53,32,10.9,42,9.2,NA,West,10,30.12,24.2,NA,NA,NA,NA,Mostly Cloudy
03/02/2017 14:53,32,10,40,9.2,NA,NW,10,30.11,24.2,NA,NA,NA,NA,Scattered Clouds
03/02/2017 15:53,32,8.1,37,11.5,NA,WNW,10,30.1,23,NA,NA,NA,NA,Overcast
03/02/2017 16:53,30.9,10,42,10.4,17.3,WNW,10,30.11,22.2,NA,NA,NA,NA,Overcast
03/02/2017 17:53,30,10,43,6.9,NA,WNW,10,30.13,23.2,NA,NA,NA,NA,Overcast
03/02/2017 18:53,28.9,10,45,10.4,21.9,NW,10,30.16,19.8,NA,NA,NA,NA,Overcast
03/02/2017 19:53,28.9,9,43,10.4,NA,NW,10,30.17,19.8,NA,NA,NA,NA,Overcast
03/02/2017 20:53,28,9,45,8.1,NA,WNW,10,30.19,20,NA,NA,NA,NA,Scattered Clouds
03/02/2017 21:53,27,10,49,5.8,NA,WNW,10,30.2,20.5,NA,NA,NA,NA,Clear
03/02/2017 22:53,27,8.1,45,16.1,25.3,NW,10,30.22,14.7,NA,NA,NA,NA,Partly Cloudy
03/02/2017 23:53,26.1,5,41,11.5,20.7,WNW,10,30.24,15.6,NA,NA,NA,NA,Partly Cloudy
04/02/2017 00:53,25,3.9,41,4.6,NA,Variable,10,30.25,19.3,NA,NA,NA,NA,Clear
04/02/2017 01:53,24.1,5,44,13.8,21.9,NNW,10,30.28,12,NA,NA,NA,NA,Overcast
04/02/2017 02:53,21.9,1.9,42,9.2,NA,NNW,10,30.31,11.7,NA,NA,NA,NA,Clear
04/02/2017 03:53,21,1.9,44,4.6,NA,WNW,10,30.31,14.6,NA,NA,NA,NA,Clear
04/02/2017 04:53,21,3,46,10.4,NA,NW,10,30.33,9.9,NA,NA,NA,NA,Clear
04/02/2017 05:53,19.9,3,48,8.1,NA,WNW,10,30.36,10.1,NA,NA,NA,NA,Clear
04/02/2017 06:53,19.9,3,48,6.9,NA,West,10,30.38,11.1,NA,NA,NA,NA,Clear
04/02/2017 07:53,21,3.9,48,9.2,NA,West,10,30.4,10.6,NA,NA,NA,NA,Clear
04/02/2017 08:53,24.1,5,44,9.2,NA,WNW,10,30.42,14.4,NA,NA,NA,NA,Clear
04/02/2017 09:53,26.1,6.1,43,11.5,NA,West,10,30.43,15.6,NA,NA,NA,NA,Clear
04/02/2017 10:53,28,6.1,39,10.4,NA,NW,10,30.41,18.6,NA,NA,NA,NA,Clear
04/02/2017 11:53,30,7,38,10.4,NA,West,10,30.39,21.1,NA,NA,NA,NA,Clear
04/02/2017 12:53,30.9,6.1,35,13.8,19.6,West,10,30.35,20.7,NA,NA,NA,NA,Clear
04/02/2017 13:53,33.1,6.1,32,12.7,19.6,WNW,10,30.33,23.9,NA,NA,NA,NA,Clear
04/02/2017 14:53,33.1,5,31,12.7,NA,WNW,10,30.32,23.9,NA,NA,NA,NA,Clear
04/02/2017 15:53,34,6.1,31,9.2,NA,West,10,30.32,26.6,NA,NA,NA,NA,Clear
04/02/2017 16:53,33.1,6.1,32,9.2,NA,West,10,30.31,25.5,NA,NA,NA,NA,Clear
04/02/2017 17:53,30.9,8.1,38,5.8,NA,WSW,10,30.32,25.2,NA,NA,NA,NA,Clear
04/02/2017 18:53,30,8.1,40,5.8,NA,WSW,10,30.32,24.1,NA,NA,NA,NA,Clear
04/02/2017 19:53,30,8.1,40,5.8,NA,SW,10,30.31,24.1,NA,NA,NA,NA,Clear
04/02/2017 20:53,28.9,9,43,3.5,NA,WSW,10,30.31,25.2,NA,NA,NA,NA,Clear
04/02/2017 21:53,27,10.9,51,3.5,NA,SW,10,30.29,23,NA,NA,NA,NA,Clear
04/02/2017 22:53,30,9,41,3.5,NA,SW,10,30.28,26.5,NA,NA,NA,NA,Clear
04/02/2017 23:53,27,10.9,51,4.6,NA,South,10,30.25,21.6,NA,NA,NA,NA,Clear
05/02/2017 00:53,28,12.9,53,0,NA,North,10,30.23,NA,NA,NA,NA,NA,Mostly Cloudy
05/02/2017 01:53,28,14,56,4.6,NA,South,10,30.22,22.8,NA,NA,NA,NA,Overcast
05/02/2017 02:53,28,12.9,53,5.8,NA,South,10,30.19,21.7,NA,NA,NA,NA,Partly Cloudy
05/02/2017 03:53,27,14,58,6.9,NA,South,10,30.16,19.5,NA,NA,NA,NA,Clear
05/02/2017 04:53,27,16,63,9.2,NA,South,10,30.13,18,NA,NA,NA,NA,Scattered Clouds
05/02/2017 05:53,26.1,19,75,8.1,NA,South,10,30.1,17.6,NA,NA,NA,NA,Scattered Clouds
05/02/2017 06:53,27,19.9,75,8.1,NA,South,10,30.08,18.7,NA,NA,NA,NA,Clear
05/02/2017 07:53,28.9,21.9,75,8.1,NA,South,10,30.06,21.1,NA,NA,NA,NA,Overcast
05/02/2017 08:53,30.9,21.9,69,8.1,NA,SW,10,30.04,23.5,NA,NA,NA,NA,Overcast
05/02/2017 09:53,34,21.9,61,8.1,NA,SW,10,30.01,27.2,NA,NA,NA,NA,Overcast
05/02/2017 10:53,36,19.9,52,10.4,NA,SW,10,29.98,28.5,NA,NA,NA,NA,Overcast
05/02/2017 11:53,37,19.9,50,6.9,NA,WSW,10,29.94,31.6,NA,NA,NA,NA,Overcast
05/02/2017 12:53,39,19,45,5.8,NA,WSW,10,29.9,34.8,NA,NA,NA,NA,Overcast
05/02/2017 13:53,39.9,19,43,8.1,NA,SW,10,29.86,34.5,NA,NA,NA,NA,Overcast
05/02/2017 14:53,42.1,18,38,9.2,NA,West,10,29.84,36.6,NA,NA,NA,NA,Overcast
05/02/2017 15:53,43,18,37,8.1,NA,WSW,10,29.85,38.2,NA,NA,NA,NA,Overcast
05/02/2017 16:53,43,19,38,8.1,NA,West,10,29.86,38.2,NA,NA,NA,NA,Mostly Cloudy
05/02/2017 17:53,41,19.9,43,4.6,NA,West,10,29.88,38,NA,NA,NA,NA,Mostly Cloudy
05/02/2017 18:53,39.9,19.9,45,4.6,NA,WSW,10,29.9,36.7,NA,NA,NA,NA,Clear
05/02/2017 19:53,39,19,45,3.5,NA,WSW,10,29.91,36.8,NA,NA,NA,NA,Overcast
05/02/2017 20:53,37.9,19.9,48,0,NA,North,10,29.91,NA,NA,NA,NA,NA,Overcast
